N;Instance;Decoder;Total Distance;Time Spent;Alpha
N100;96;PositionalDecoderWithVehicleByPercentage;5987,94;1125,62;Alpha2
N100;96;PositionalDecoderWithVehicleByPercentage;6215,98;1515,23;Alpha2
N100;96;PositionalDecoderWithVehicleByPercentage;6757,88;1416,87;Alpha2
N100;96;PositionalDecoderWithVehicleByPercentage;6462,55;1346,91;Alpha2
N100;96;PositionalDecoderWithVehicleByPercentage;6649,84;1356,01;Alpha2
N100;96;PositionalDecoderWithVehicleByPercentage;6386,88;1386,52;Alpha2
N100;96;PositionalDecoderWithVehicleByPercentage;6697,31;1369,69;Alpha2
N100;96;PositionalDecoderWithVehicleByPercentage;5403,63;1209,73;Alpha2
N100;96;PositionalDecoderWithVehicleByPercentage;6417,46;1301,61;Alpha2
N100;96;TimeDecoderWithVehicleByPercentage;5997,05;1195,89;Alpha2
N100;96;TimeDecoderWithVehicleByPercentage;6112,58;1416,46;Alpha2
N100;96;TimeDecoderWithVehicleByPercentage;6303,07;1433,69;Alpha2
N100;96;TimeDecoderWithVehicleByPercentage;6554,81;1307,99;Alpha2
N100;96;TimeDecoderWithVehicleByPercentage;6238,51;1259,09;Alpha2
N100;96;TimeDecoderWithVehicleByPercentage;6857,30;1372,47;Alpha2
N100;96;TimeDecoderWithVehicleByPercentage;6059,77;1206,95;Alpha2
N100;96;TimeDecoderWithVehicleByPercentage;6371,26;1297,48;Alpha2
N100;96;TimeDecoderWithVehicleByPercentage;6643,55;1145,90;Alpha2
N100;96;TimeDecoderWithVehicleByPercentage;6187,89;1237,42;Alpha2
N100;98;PositionalDecoderWithVehicleByPercentage;6020,39;1344,18;Alpha2
N100;98;PositionalDecoderWithVehicleByPercentage;6487,72;1297,63;Alpha2
N100;98;PositionalDecoderWithVehicleByPercentage;6270,81;1161,13;Alpha2
N100;98;PositionalDecoderWithVehicleByPercentage;6370,33;1395,70;Alpha2
N100;98;PositionalDecoderWithVehicleByPercentage;6841,86;1321,32;Alpha2
N100;98;PositionalDecoderWithVehicleByPercentage;6968,62;1263,01;Alpha2
N100;98;PositionalDecoderWithVehicleByPercentage;6029,88;1409,11;Alpha2
N100;98;PositionalDecoderWithVehicleByPercentage;6773,88;1211,14;Alpha2
N100;98;PositionalDecoderWithVehicleByPercentage;6178,37;1381,00;Alpha2
N100;98;PositionalDecoderWithVehicleByPercentage;6751,68;1315,88;Alpha2
N100;98;TimeDecoderWithVehicleByPercentage;7193,87;1461,91;Alpha2
N100;98;TimeDecoderWithVehicleByPercentage;6083,93;1224,25;Alpha2
N100;98;TimeDecoderWithVehicleByPercentage;6313,00;1290,34;Alpha2
N100;98;TimeDecoderWithVehicleByPercentage;6892,97;1335,23;Alpha2
N100;98;TimeDecoderWithVehicleByPercentage;6338,51;1270,14;Alpha2
N100;98;TimeDecoderWithVehicleByPercentage;6423,63;1425,85;Alpha2
N100;98;TimeDecoderWithVehicleByPercentage;6149,81;1207,46;Alpha2
N100;98;TimeDecoderWithVehicleByPercentage;6701,70;1180,20;Alpha2
N100;98;TimeDecoderWithVehicleByPercentage;5992,76;1235,11;Alpha2
N100;98;TimeDecoderWithVehicleByPercentage;6357,86;1387,32;Alpha2
N100;99;PositionalDecoderWithVehicleByPercentage;6883,56;1430,08;Alpha2
N100;99;PositionalDecoderWithVehicleByPercentage;6230,29;1234,23;Alpha2
N100;99;PositionalDecoderWithVehicleByPercentage;6109,02;1381,34;Alpha2
N100;99;PositionalDecoderWithVehicleByPercentage;6743,07;1395,61;Alpha2
N100;99;PositionalDecoderWithVehicleByPercentage;6991,08;1499,88;Alpha2
N100;99;PositionalDecoderWithVehicleByPercentage;6035,52;1169,82;Alpha2
N100;99;PositionalDecoderWithVehicleByPercentage;6118,48;1463,89;Alpha2
N100;99;PositionalDecoderWithVehicleByPercentage;6360,21;1260,06;Alpha2
N100;99;PositionalDecoderWithVehicleByPercentage;6272,93;1242,39;Alpha2
N100;99;PositionalDecoderWithVehicleByPercentage;6531,30;1305,41;Alpha2
N100;99;TimeDecoderWithVehicleByPercentage;6007,49;1248,37;Alpha2
N100;99;TimeDecoderWithVehicleByPercentage;6218,94;1435,45;Alpha2
N100;99;TimeDecoderWithVehicleByPercentage;6228,49;1350,70;Alpha2
N100;99;TimeDecoderWithVehicleByPercentage;7315,63;1465,37;Alpha2
N100;99;TimeDecoderWithVehicleByPercentage;6273,23;1323,38;Alpha2
N100;99;TimeDecoderWithVehicleByPercentage;6431,37;1276,71;Alpha2
N100;99;TimeDecoderWithVehicleByPercentage;7035,11;1424,19;Alpha2
N100;99;TimeDecoderWithVehicleByPercentage;6174,84;1247,79;Alpha2
N100;99;TimeDecoderWithVehicleByPercentage;6813,20;1312,69;Alpha2
N100;99;TimeDecoderWithVehicleByPercentage;6556,56;1184,40;Alpha2
N175;101;PositionalDecoderWithVehicleByPercentage;11007,04;2326,72;Alpha2
N175;101;PositionalDecoderWithVehicleByPercentage;9809,27;2288,36;Alpha2
N175;101;PositionalDecoderWithVehicleByPercentage;11481,33;2673,03;Alpha2
N175;101;PositionalDecoderWithVehicleByPercentage;10870,03;2322,50;Alpha2
N175;101;PositionalDecoderWithVehicleByPercentage;11081,56;2475,65;Alpha2
N175;101;PositionalDecoderWithVehicleByPercentage;10452,17;2387,58;Alpha2
N175;101;PositionalDecoderWithVehicleByPercentage;11033,17;2495,83;Alpha2
N175;101;PositionalDecoderWithVehicleByPercentage;11407,33;2494,67;Alpha2
N175;101;PositionalDecoderWithVehicleByPercentage;9975,20;1913,02;Alpha2
N175;101;PositionalDecoderWithVehicleByPercentage;11557,89;2279,98;Alpha2
N175;101;TimeDecoderWithVehicleByPercentage;11158,45;2600,04;Alpha2
N175;101;TimeDecoderWithVehicleByPercentage;11120,71;2340,29;Alpha2
N175;101;TimeDecoderWithVehicleByPercentage;11428,24;2522,90;Alpha2
N175;101;TimeDecoderWithVehicleByPercentage;10828,05;2442,26;Alpha2
N175;101;TimeDecoderWithVehicleByPercentage;10695,45;2448,73;Alpha2
N175;101;TimeDecoderWithVehicleByPercentage;11455,79;2516,83;Alpha2
N175;101;TimeDecoderWithVehicleByPercentage;10691,62;2458,72;Alpha2
N175;101;TimeDecoderWithVehicleByPercentage;10984,07;2579,19;Alpha2
N175;101;TimeDecoderWithVehicleByPercentage;10975,32;2411,92;Alpha2
N175;101;TimeDecoderWithVehicleByPercentage;11341,23;2512,66;Alpha2
N175;102;PositionalDecoderWithVehicleByPercentage;10584,75;2418,97;Alpha2
N175;102;PositionalDecoderWithVehicleByPercentage;10385,91;2323,78;Alpha2
N175;102;PositionalDecoderWithVehicleByPercentage;10648,71;2442,69;Alpha2
N175;102;PositionalDecoderWithVehicleByPercentage;10282,18;2488,16;Alpha2
N175;102;PositionalDecoderWithVehicleByPercentage;10072,01;2315,23;Alpha2
N175;102;PositionalDecoderWithVehicleByPercentage;10138,35;2404,95;Alpha2
N175;102;PositionalDecoderWithVehicleByPercentage;10662,60;2340,97;Alpha2
N175;102;PositionalDecoderWithVehicleByPercentage;9977,93;2425,29;Alpha2
N175;102;PositionalDecoderWithVehicleByPercentage;10920,45;2511,63;Alpha2
N175;102;PositionalDecoderWithVehicleByPercentage;11163,14;2427,39;Alpha2
N175;102;TimeDecoderWithVehicleByPercentage;10024,80;2133,02;Alpha2
N175;102;TimeDecoderWithVehicleByPercentage;10492,83;2308,47;Alpha2
N175;102;TimeDecoderWithVehicleByPercentage;11055,33;2119,52;Alpha2
N175;102;TimeDecoderWithVehicleByPercentage;10603,15;2240,98;Alpha2
N175;102;TimeDecoderWithVehicleByPercentage;10677,06;2341,91;Alpha2
N175;102;TimeDecoderWithVehicleByPercentage;10755,52;2375,73;Alpha2
N175;102;TimeDecoderWithVehicleByPercentage;10766,75;2272,82;Alpha2
N175;102;TimeDecoderWithVehicleByPercentage;10719,02;2294,23;Alpha2
N175;102;TimeDecoderWithVehicleByPercentage;10088,19;2353,00;Alpha2
N175;102;TimeDecoderWithVehicleByPercentage;11566,74;2577,78;Alpha2
N175;103;PositionalDecoderWithVehicleByPercentage;10657,13;2206,09;Alpha2
N175;103;PositionalDecoderWithVehicleByPercentage;10213,66;2229,50;Alpha2
N175;103;PositionalDecoderWithVehicleByPercentage;10968,76;2686,31;Alpha2
N175;103;PositionalDecoderWithVehicleByPercentage;10675,46;2061,53;Alpha2
N175;103;PositionalDecoderWithVehicleByPercentage;11052,78;2486,84;Alpha2
N175;103;PositionalDecoderWithVehicleByPercentage;10085,94;2113,87;Alpha2
N175;103;PositionalDecoderWithVehicleByPercentage;10384,07;2201,11;Alpha2
N175;103;PositionalDecoderWithVehicleByPercentage;10751,57;2352,33;Alpha2
N175;103;PositionalDecoderWithVehicleByPercentage;10898,90;2308,06;Alpha2
N175;103;PositionalDecoderWithVehicleByPercentage;10215,22;2306,84;Alpha2
N175;103;TimeDecoderWithVehicleByPercentage;11021,02;2370,65;Alpha2
N175;103;TimeDecoderWithVehicleByPercentage;10703,55;2450,48;Alpha2
N175;103;TimeDecoderWithVehicleByPercentage;10151,34;2564,84;Alpha2
N175;103;TimeDecoderWithVehicleByPercentage;11171,04;2434,63;Alpha2
N175;103;TimeDecoderWithVehicleByPercentage;10694,68;2294,04;Alpha2
N175;103;TimeDecoderWithVehicleByPercentage;11796,39;2297,27;Alpha2
N175;103;TimeDecoderWithVehicleByPercentage;11304,65;2737,10;Alpha2
N175;103;TimeDecoderWithVehicleByPercentage;11095,45;2590,10;Alpha2
N175;103;TimeDecoderWithVehicleByPercentage;9966,16;2168,48;Alpha2
N175;103;TimeDecoderWithVehicleByPercentage;10246,67;2143,65;Alpha2
N175;107;PositionalDecoderWithVehicleByPercentage;11145,40;2347,02;Alpha2
N175;107;PositionalDecoderWithVehicleByPercentage;11386,30;2451,63;Alpha2
N175;107;PositionalDecoderWithVehicleByPercentage;11743,58;2163,06;Alpha2
N175;107;PositionalDecoderWithVehicleByPercentage;11507,90;2252,95;Alpha2
N175;107;PositionalDecoderWithVehicleByPercentage;10571,44;2127,63;Alpha2
N175;107;PositionalDecoderWithVehicleByPercentage;11679,12;2617,03;Alpha2
N175;107;PositionalDecoderWithVehicleByPercentage;11515,84;2312,67;Alpha2
N175;107;PositionalDecoderWithVehicleByPercentage;10590,79;2197,24;Alpha2
N175;107;PositionalDecoderWithVehicleByPercentage;11260,32;2291,87;Alpha2
N175;107;PositionalDecoderWithVehicleByPercentage;11379,79;2238,68;Alpha2
N175;107;TimeDecoderWithVehicleByPercentage;11430,15;2324,79;Alpha2
N175;107;TimeDecoderWithVehicleByPercentage;11872,75;2594,26;Alpha2
N175;107;TimeDecoderWithVehicleByPercentage;10891,82;2155,93;Alpha2
N175;107;TimeDecoderWithVehicleByPercentage;10944,95;2369,61;Alpha2
N175;107;TimeDecoderWithVehicleByPercentage;11202,70;2493,97;Alpha2
N175;107;TimeDecoderWithVehicleByPercentage;10863,94;2343,19;Alpha2
N175;107;TimeDecoderWithVehicleByPercentage;11360,58;2181,41;Alpha2
N175;107;TimeDecoderWithVehicleByPercentage;11683,34;2311,91;Alpha2
N175;107;TimeDecoderWithVehicleByPercentage;10885,65;2251,95;Alpha2
N175;107;TimeDecoderWithVehicleByPercentage;10841,73;2504,56;Alpha2
N175;108;PositionalDecoderWithVehicleByPercentage;10861,23;2481,98;Alpha2
N175;108;PositionalDecoderWithVehicleByPercentage;11226,71;2411,49;Alpha2
N175;108;PositionalDecoderWithVehicleByPercentage;11650,54;2618,68;Alpha2
N175;108;PositionalDecoderWithVehicleByPercentage;10784,73;2242,04;Alpha2
N175;108;PositionalDecoderWithVehicleByPercentage;10918,20;2047,50;Alpha2
N175;108;PositionalDecoderWithVehicleByPercentage;11477,62;2346,56;Alpha2
N175;108;PositionalDecoderWithVehicleByPercentage;12122,76;2468,63;Alpha2
N175;108;PositionalDecoderWithVehicleByPercentage;11471,01;2320,10;Alpha2
N175;108;PositionalDecoderWithVehicleByPercentage;10583,65;2612,62;Alpha2
N175;108;PositionalDecoderWithVehicleByPercentage;10887,80;2516,41;Alpha2
N175;108;TimeDecoderWithVehicleByPercentage;10617,33;2266,90;Alpha2
N175;108;TimeDecoderWithVehicleByPercentage;11026,63;2294,64;Alpha2
N175;108;TimeDecoderWithVehicleByPercentage;11339,21;2347,24;Alpha2
N175;108;TimeDecoderWithVehicleByPercentage;10886,80;2466,20;Alpha2
N175;108;TimeDecoderWithVehicleByPercentage;10848,83;2607,66;Alpha2
N175;108;TimeDecoderWithVehicleByPercentage;10060,30;2061,85;Alpha2
N175;108;TimeDecoderWithVehicleByPercentage;10979,59;2333,71;Alpha2
N175;108;TimeDecoderWithVehicleByPercentage;10910,75;2414,69;Alpha2
N175;108;TimeDecoderWithVehicleByPercentage;11679,35;2533,52;Alpha2
N175;108;TimeDecoderWithVehicleByPercentage;10166,47;2422,99;Alpha2
N175;109;PositionalDecoderWithVehicleByPercentage;10995,13;2451,89;Alpha2
N175;109;PositionalDecoderWithVehicleByPercentage;10718,95;2216,65;Alpha2
N175;109;PositionalDecoderWithVehicleByPercentage;10916,95;2529,01;Alpha2
N175;109;PositionalDecoderWithVehicleByPercentage;10769,10;2474,35;Alpha2
N175;109;PositionalDecoderWithVehicleByPercentage;10782,79;2358,41;Alpha2
N175;109;PositionalDecoderWithVehicleByPercentage;10548,86;2459,31;Alpha2
N175;109;PositionalDecoderWithVehicleByPercentage;10792,31;2342,01;Alpha2
N175;109;PositionalDecoderWithVehicleByPercentage;10703,01;2098,86;Alpha2
N175;109;PositionalDecoderWithVehicleByPercentage;11151,17;2447,78;Alpha2
N175;109;PositionalDecoderWithVehicleByPercentage;11910,26;2447,69;Alpha2
N175;109;TimeDecoderWithVehicleByPercentage;10581,15;2431,01;Alpha2
N175;109;TimeDecoderWithVehicleByPercentage;11412,61;2422,36;Alpha2
N175;109;TimeDecoderWithVehicleByPercentage;10949,82;2329,14;Alpha2
N175;109;TimeDecoderWithVehicleByPercentage;10455,69;2352,76;Alpha2
N175;109;TimeDecoderWithVehicleByPercentage;10917,97;2627,07;Alpha2
N175;109;TimeDecoderWithVehicleByPercentage;10513,61;2457,21;Alpha2
N175;109;TimeDecoderWithVehicleByPercentage;10807,36;2374,79;Alpha2
N175;109;TimeDecoderWithVehicleByPercentage;10821,86;1918,32;Alpha2
N175;109;TimeDecoderWithVehicleByPercentage;10669,79;2351,30;Alpha2
N175;109;TimeDecoderWithVehicleByPercentage;11025,96;2341,10;Alpha2
N175;110;PositionalDecoderWithVehicleByPercentage;10537,79;2527,95;Alpha2
N175;110;PositionalDecoderWithVehicleByPercentage;11004,67;2391,24;Alpha2
N175;110;PositionalDecoderWithVehicleByPercentage;10852,63;2436,74;Alpha2
N175;110;PositionalDecoderWithVehicleByPercentage;10756,45;2154,55;Alpha2
N175;110;PositionalDecoderWithVehicleByPercentage;10814,96;2257,91;Alpha2
N175;110;PositionalDecoderWithVehicleByPercentage;10486,30;2474,03;Alpha2
N175;110;PositionalDecoderWithVehicleByPercentage;10754,30;2520,19;Alpha2
N175;110;PositionalDecoderWithVehicleByPercentage;11164,75;2593,59;Alpha2
N175;110;PositionalDecoderWithVehicleByPercentage;11040,82;2349,66;Alpha2
N175;110;PositionalDecoderWithVehicleByPercentage;11109,82;2267,68;Alpha2
N175;110;TimeDecoderWithVehicleByPercentage;10413,37;2285,85;Alpha2
N175;110;TimeDecoderWithVehicleByPercentage;10463,82;2522,36;Alpha2
N175;110;TimeDecoderWithVehicleByPercentage;10973,62;2232,76;Alpha2
N175;110;TimeDecoderWithVehicleByPercentage;10381,12;2297,81;Alpha2
N175;110;TimeDecoderWithVehicleByPercentage;11241,76;2162,23;Alpha2
N175;110;TimeDecoderWithVehicleByPercentage;11140,83;2369,66;Alpha2
N175;110;TimeDecoderWithVehicleByPercentage;11001,06;2268,91;Alpha2
N175;110;TimeDecoderWithVehicleByPercentage;10202,08;2206,96;Alpha2
N175;110;TimeDecoderWithVehicleByPercentage;10899,20;2421,52;Alpha2
N175;110;TimeDecoderWithVehicleByPercentage;10336,23;2076,39;Alpha2
N175;104;PositionalDecoderWithVehicleByPercentage;10509,00;2273,42;Alpha2
N175;104;PositionalDecoderWithVehicleByPercentage;10678,95;2382,78;Alpha2
N175;104;PositionalDecoderWithVehicleByPercentage;11085,56;2318,71;Alpha2
N175;104;PositionalDecoderWithVehicleByPercentage;11297,98;2524,70;Alpha2
N175;104;PositionalDecoderWithVehicleByPercentage;10948,28;2580,77;Alpha2
N175;104;PositionalDecoderWithVehicleByPercentage;10296,90;2150,21;Alpha2
N175;104;PositionalDecoderWithVehicleByPercentage;10875,76;2180,74;Alpha2
N175;104;PositionalDecoderWithVehicleByPercentage;10223,87;2204,13;Alpha2
N175;104;PositionalDecoderWithVehicleByPercentage;10633,85;2089,85;Alpha2
N175;104;PositionalDecoderWithVehicleByPercentage;10268,68;2360,97;Alpha2
N175;104;TimeDecoderWithVehicleByPercentage;11385,50;2484,70;Alpha2
N175;104;TimeDecoderWithVehicleByPercentage;9449,39;2282,92;Alpha2
N175;104;TimeDecoderWithVehicleByPercentage;9894,17;2193,49;Alpha2
N175;104;TimeDecoderWithVehicleByPercentage;10536,24;2585,85;Alpha2
N175;104;TimeDecoderWithVehicleByPercentage;11116,51;2356,67;Alpha2
N175;104;TimeDecoderWithVehicleByPercentage;10542,09;2244,70;Alpha2
N175;104;TimeDecoderWithVehicleByPercentage;11622,79;2309,36;Alpha2
N175;104;TimeDecoderWithVehicleByPercentage;11327,75;2393,72;Alpha2
N175;104;TimeDecoderWithVehicleByPercentage;11180,53;2469,91;Alpha2
N175;104;TimeDecoderWithVehicleByPercentage;10515,39;2185,00;Alpha2
N175;105;PositionalDecoderWithVehicleByPercentage;11156,68;2466,87;Alpha2
N175;105;PositionalDecoderWithVehicleByPercentage;11361,17;2582,81;Alpha2
N175;105;PositionalDecoderWithVehicleByPercentage;10387,59;2364,98;Alpha2
N175;105;PositionalDecoderWithVehicleByPercentage;11674,09;2342,02;Alpha2
N175;105;PositionalDecoderWithVehicleByPercentage;10959,77;2536,15;Alpha2
N175;105;PositionalDecoderWithVehicleByPercentage;10857,00;2454,48;Alpha2
N175;105;PositionalDecoderWithVehicleByPercentage;11210,14;2563,93;Alpha2
N175;105;PositionalDecoderWithVehicleByPercentage;11018,06;2421,38;Alpha2
N175;105;PositionalDecoderWithVehicleByPercentage;11199,30;2373,41;Alpha2
N175;105;PositionalDecoderWithVehicleByPercentage;10830,47;2389,00;Alpha2
N175;105;TimeDecoderWithVehicleByPercentage;11291,45;2347,77;Alpha2
N175;105;TimeDecoderWithVehicleByPercentage;11174,86;2412,09;Alpha2
N175;105;TimeDecoderWithVehicleByPercentage;10605,48;2327,74;Alpha2
N175;105;TimeDecoderWithVehicleByPercentage;11522,21;2172,48;Alpha2
N175;105;TimeDecoderWithVehicleByPercentage;10358,73;2172,62;Alpha2
N175;105;TimeDecoderWithVehicleByPercentage;10920,87;2436,27;Alpha2
N175;105;TimeDecoderWithVehicleByPercentage;12006,74;2511,03;Alpha2
N175;105;TimeDecoderWithVehicleByPercentage;11889,07;2714,42;Alpha2
N175;105;TimeDecoderWithVehicleByPercentage;10990,67;2346,66;Alpha2
N175;105;TimeDecoderWithVehicleByPercentage;11537,31;2300,05;Alpha2
N175;106;PositionalDecoderWithVehicleByPercentage;10444,91;2317,65;Alpha2
N175;106;PositionalDecoderWithVehicleByPercentage;10532,30;2430,44;Alpha2
N175;106;PositionalDecoderWithVehicleByPercentage;10981,37;2588,75;Alpha2
N175;106;PositionalDecoderWithVehicleByPercentage;11194,63;2487,84;Alpha2
N175;106;PositionalDecoderWithVehicleByPercentage;11360,67;2475,27;Alpha2
N175;106;PositionalDecoderWithVehicleByPercentage;11891,43;2806,69;Alpha2
N175;106;PositionalDecoderWithVehicleByPercentage;12099,01;2736,89;Alpha2
N175;106;PositionalDecoderWithVehicleByPercentage;11439,46;2405,83;Alpha2
N175;106;PositionalDecoderWithVehicleByPercentage;10936,16;2215,99;Alpha2
N175;106;PositionalDecoderWithVehicleByPercentage;11459,69;2554,28;Alpha2
N175;106;TimeDecoderWithVehicleByPercentage;11463,55;2625,98;Alpha2
N175;106;TimeDecoderWithVehicleByPercentage;11362,84;2529,60;Alpha2
N175;106;TimeDecoderWithVehicleByPercentage;10557,39;2303,17;Alpha2
N175;106;TimeDecoderWithVehicleByPercentage;10815,98;2330,21;Alpha2
N175;106;TimeDecoderWithVehicleByPercentage;10992,51;2476,06;Alpha2
N175;106;TimeDecoderWithVehicleByPercentage;10991,76;2559,84;Alpha2
N175;106;TimeDecoderWithVehicleByPercentage;10828,99;2421,03;Alpha2
N175;106;TimeDecoderWithVehicleByPercentage;11106,96;2389,45;Alpha2
N175;106;TimeDecoderWithVehicleByPercentage;10988,09;2528,23;Alpha2
N175;106;TimeDecoderWithVehicleByPercentage;10560,74;2467,70;Alpha2
N250;4;PositionalDecoderWithVehicleByPercentage;15657,63;3628,08;Alpha2
N250;4;PositionalDecoderWithVehicleByPercentage;14949,18;3507,69;Alpha2
N250;4;PositionalDecoderWithVehicleByPercentage;15069,41;3536,76;Alpha2
N250;4;PositionalDecoderWithVehicleByPercentage;15603,66;3759,91;Alpha2
N250;4;PositionalDecoderWithVehicleByPercentage;15059,83;3367,16;Alpha2
N250;4;PositionalDecoderWithVehicleByPercentage;15922,69;3949,01;Alpha2
N250;4;PositionalDecoderWithVehicleByPercentage;15357,73;3617,11;Alpha2
N250;4;PositionalDecoderWithVehicleByPercentage;15726,11;3930,93;Alpha2
N250;4;PositionalDecoderWithVehicleByPercentage;15750,43;3635,68;Alpha2
N250;4;PositionalDecoderWithVehicleByPercentage;15600,26;3682,09;Alpha2
N250;4;TimeDecoderWithVehicleByPercentage;16098,84;3730,53;Alpha2
N250;4;TimeDecoderWithVehicleByPercentage;15420,49;3708,17;Alpha2
N250;4;TimeDecoderWithVehicleByPercentage;15373,05;3620,33;Alpha2
N250;4;TimeDecoderWithVehicleByPercentage;15761,65;3678,56;Alpha2
N250;4;TimeDecoderWithVehicleByPercentage;14990,24;3531,26;Alpha2
N250;4;TimeDecoderWithVehicleByPercentage;15797,22;3784,61;Alpha2
N250;4;TimeDecoderWithVehicleByPercentage;14786,54;3754,06;Alpha2
N250;4;TimeDecoderWithVehicleByPercentage;14968,98;3613,96;Alpha2
N250;4;TimeDecoderWithVehicleByPercentage;15587,70;3670,40;Alpha2
N250;4;TimeDecoderWithVehicleByPercentage;15817,70;3558,79;Alpha2
N250;113;PositionalDecoderWithVehicleByPercentage;15718,89;3475,60;Alpha2
N250;113;PositionalDecoderWithVehicleByPercentage;15703,11;3744,54;Alpha2
N250;113;PositionalDecoderWithVehicleByPercentage;16089,99;3511,77;Alpha2
N250;113;PositionalDecoderWithVehicleByPercentage;15602,20;4013,95;Alpha2
N250;113;PositionalDecoderWithVehicleByPercentage;16102,20;3649,14;Alpha2
N250;113;PositionalDecoderWithVehicleByPercentage;15813,29;3582,45;Alpha2
N250;113;PositionalDecoderWithVehicleByPercentage;16673,43;3955,01;Alpha2
N250;113;PositionalDecoderWithVehicleByPercentage;15750,45;3640,62;Alpha2
N250;113;PositionalDecoderWithVehicleByPercentage;15245,16;3949,63;Alpha2
N250;113;PositionalDecoderWithVehicleByPercentage;15615,03;3894,04;Alpha2
N250;113;TimeDecoderWithVehicleByPercentage;15992,84;3482,68;Alpha2
N250;113;TimeDecoderWithVehicleByPercentage;16094,18;3820,10;Alpha2
N250;113;TimeDecoderWithVehicleByPercentage;15987,19;3812,78;Alpha2
N250;113;TimeDecoderWithVehicleByPercentage;15416,86;3813,35;Alpha2
N250;113;TimeDecoderWithVehicleByPercentage;16724,14;3678,72;Alpha2
